Australian Hotel,,,,148.6846935,-33.8327225
Cowra Hotel,,,,148.6859867,-33.8336882
Cricket Club Hotel,435,Clarendon Street,,144.9630983,-37.8377836
Emerald Hotel,415,Clarendon Street,,144.9628408,-37.837221
Fitzroy Hotel,,,,150.8209753,-33.6063862
Tantanoola Tiger Hotel,,,,140.4563213,-37.6965724
King O'Malley's,,,,149.1311459,-35.2785026
,,,,149.9609663,-26.121407
Eureka Hotel,1,Church Street,,145.0008148,-37.8107158
Prince of Wales Hotel,109,Church Street,,145.0000973,-37.8146637
Kingston Hotel,,,,144.9933522,-37.8150191
Belgian Beer Cafe,,,,138.6094954,-34.9228504
Portsea Hotel,,,,144.7148761,-38.3198664
The Aviary,,,,144.9934701,-37.8096493
Marquis of Lorne,411,George Street,,144.9818285,-37.7972398
Fire Station Hotel,,,,151.6668284,-32.8992813
The Middle Pub,,,,145.8232811,-38.431811
The Top Pub,,,,145.8251026,-38.4339322
,,,,150.8956116,-33.9031587
Sandbelt Hotel,,,,145.0680053,-37.9380785
Greenhouse Tavern,,,,153.1269719,-30.2829192
Chelsea Hotel,,,,151.1801981,-33.7962618
Chardons Corner Hotel,688,Ipswich Road,,153.0294407,-27.5185813
The Star Hotel,160,Clarendon Street,,144.9587378,-37.8295341
Drop Bear Inn,115,Cecil Street,,144.9573526,-37.8316115
Legana Tavern,,,,147.0419532,-41.3634475
Paradise Hotel,,,,145.423122,-37.928859
Doulton Bar (Village Belle),,,,144.98101,-37.8694554
The Paddington,,,,115.8397641,-31.9220968
Skinny Dog Hotel,155,High Street,,145.0304193,-37.8067467
Inn Keeper,,,,174.8065273,-41.2248012
Edwards Tavern,,,,146.8616868,-36.1122924
Cremorne Hotel,,,,151.2293924,-33.8287635
Hotel Kew,99,High Street South,,145.0284918,-37.8075888
The General Havelock,162,Hutt Street,,138.612542,-34.9310344
West Melton Hotel,,,,172.369256,-43.5243589
Exeter Hotel,,,,146.9518232,-41.2981852
Riverland,1-9,Federation Wharf,,144.96849,-37.818726
Raglan Club,,,,174.8699869,-37.7997477
Punters Palace,314,Smith Street,,144.984305,-37.799768
Club House Hotel,,,,149.5641108,-33.6892321
Malt,442,Richmond Road,,174.7313342,-36.8588128
Doolan Brothers,,,,174.8086291,-36.897238
Cricketer's Arms Hotel,69,Cruikshank Street,,144.946436,-37.838778
The Old Woy Woy Hotel,,,,151.325634,-33.4842516
Bowenville Hotel,,,,151.4919952,-27.3041704
Vee Wall Tavern,,,,153.0118701,-30.6466517
Kabra Hotel,,,,150.3998282,-23.4635927
Goolwa Hotel,,,,138.7829685,-35.5022351
Gracemere Hotel,,,,150.454561,-23.4340181
,,,,138.8754404,-34.9528895
Crown & Anchor Hotel,,,,151.7787516,-32.9266575
Station 59,59,Church Street,,145.0004807,-37.8128564
Brisbane Hotel,,,,147.326294,-42.8770621
Parkview Hotel,131,Scotchmer Street,,144.9836805,-37.7831419
Pineapple Hotel,,,,153.0360216,-27.4810594
Shafston Hotel,,,,153.0415747,-27.4792073
Keysborough Hotel,,,,145.1622257,-37.9921621
Dingley International,,,,145.1121211,-37.9791494
Oxford 152,152,Oxford Street,,153.0590134,-27.4510706
Fotheringhams Hotel,,,,152.4598541,-31.9144054
,,,,116.1529757,-33.3583528
Rising Sun Hotel,395,Swan St,,145.0068283,-37.8265312
Goulburn Brewery,,,,149.7197092,-34.7670398
St Andrews Pub,,,,145.2665539,-37.6054283
Town Hall Hotel,135-137,Bank Street,,144.9634356,-37.8336229
Kingoonya,,,,135.3176633,-30.9132125
PJ O'Brien's,,,,138.6106413,-34.9215656
M J Finnegans,,,,151.7744953,-32.9276907
Queens Wharfe Hotel,,,,151.7817513,-32.9258024
Auburn Hotel,,,,145.0454984,-37.8218139
Grandview Hotel,,,,145.017188,-37.783184
Heritage Hotel Motel,,,,152.711494,-30.3402491
Commercial Hotel Motel,,,,152.7106959,-30.3397082
Bentleigh RSL,,,,145.0427283,-37.9192647
,,,,137.9017444,-34.0388986
Murrumba Downs Tavern,,,,153.0058387,-27.2647918
Canterbury Hotel (Brown Pub),,,,171.646767,-43.6324507
Blue Pub,,,,171.6475957,-43.6324974
Harvest Home Hotel,,,,145.2298679,-36.8922153
Birdcage Tavern,,,,174.752974,-36.8485873
Belair Hotel,,,,138.6226146,-35.0121572
Macquarie Arms Hotel 1815,,,,150.8231491,-33.6049363
The Redwood Tavern,,,,173.9562722,-41.5291728
Springlands Tavern,,,,173.94091,-41.5097033
Royal Hotel,,Obley Street,,148.6476646,-32.7540051
Marlborough Hotel,145,King Street,,151.1833255,-33.8934327
Wooli Hotel/Motel,,,,153.2573492,-29.8511295
Boolarra Pub,,,,146.277221,-38.3801631
Junction Hotel,,,,151.7604048,-32.9383332
The Clarendon Hotel,,,,151.773239,-32.9270727
Elevate Bar & Restaurant,2,Colombo Street,,172.6354054,-43.5674279
Bar Centrale,,,,144.966687,-37.803391
Inverleigh Hotel,,,,144.0605864,-38.100765
College Lawn Hotel,,,,144.9874225,-37.8488783
Stradbroke Island Beach Hotel,,,,153.5299235,-27.4268711
Costellos,,,,145.4647532,-38.0640282
The Premier Hotel,,,,151.7369252,-32.9251986
Merriwa Tavern,,,,115.715772,-31.6707648
Lighthouse,,,,149.0715096,-35.2380225
Good Union,,,,175.4672156,-37.890355
Gowrie Road Hotel,,,,151.9438309,-27.550352
Harrington Hotel,,,,152.686674,-31.8713211
Pioneer Tavern,,,,150.7106798,-33.776712
Bridge Hotel,642,Bridge Road,,145.013453,-37.820242
Camden Valley Inn,,,,150.6944923,-34.0914177
Mundaring Weir Hotel,,,,116.1670822,-31.9522235
The Elephant & Wheelbarrow,,,,153.0334261,-27.4575279
The Wickham,,,,153.0348513,-27.4560701
Empire Hotel,,,,175.3283786,-41.1129573
Stone Hotel,298-300,Brunswick Street,,144.97868,-37.79822
London Tavern Hotel,,,,144.9936825,-37.8221435
Avenel Hotel,,,,145.2357353,-36.9063347
Bridie O'Reilly's,,,,144.9951227,-37.8435694
Prince of Wales,,,,145.1293707,-37.0189349
Royal Hotel,,,,145.1267499,-37.0201323
The Pinnacle,251,St Georges Road,,144.9840598,-37.7827901
Carringbush Hotel,,,,144.9935308,-37.8071675
Laird Hotel,149,Gipps Street,,144.9930175,-37.8052251
The Yorkshire Hotel,48,Hoddle Street,,144.992077,-37.807338
Glasshouse Hotel,51,Gipps Street,,144.9885914,-37.8047854
,,,,150.458628,-27.2767264
Tara Hotel Motel,,,,150.4507171,-27.2733989
The Wy Yung Pub,,,,147.6185471,-37.8067194
The Cricketers Arms,,,,151.7688213,-32.9314486
Oriental Hotel,,,,151.7684265,-32.9311677
The Delany,,,,151.7713448,-32.9315711
CBD Hotel,,,,151.769405,-32.92758
Moonyne Joe's,,,,115.7571744,-32.0621525
Moonambel Pub,,,,143.3191259,-36.9879906
Wolseley Hotel,,,,140.904996,-36.364581
Park Hotel,212,Vere Street,,144.997036,-37.8028287
Grand Hotel,499,Nepean Highway,,145.1204742,-38.1452014
Flannigans,508,Nepean Highway,,145.119855,-38.1449481
Hideaway Beach Bar,,,,168.2629467,-17.6966516
Junction Inn Hotel,,,,151.7415888,-32.7606786
Claire Castle Hotel,,,,151.7429431,-32.7611931
Hotel Ngatea,,,,175.495403,-37.2757744
British Hotel,80,Emu Bay Road,,146.6527632,-41.5242684
Deloraine Hotel,,,,146.6573123,-41.5241561
Dunedoo Hotel,,Bolaro Street,,149.3979952,-32.0162957
Page Tavern,,,,149.0524652,-35.2394855
Hotel Max,32,Commercial Road,,144.9869036,-37.8460961
Hotel Bennett,,,,151.7440134,-32.9246328
The Cavalier,,,,174.7466358,-36.8480645
Belmore Hotel,,,,151.5531328,-32.7304624
Imperial Hotel,,,,151.5535647,-32.7311235
Little Desert Hotel,,,,141.7945655,-36.3632233
Bayview Hotel,,,,153.1152372,-27.2286279
Sweat Shop,7,Sale Street,,174.756525,-36.8491554
Bassendean Hotel,,,,115.9482883,-31.9042819
The Roundabout Pub,,,,174.824783,-41.1756437
Newmarket Tavern,,,,144.9276128,-37.7877117
Kingsley Tavern,,,,115.7892463,-31.8075695
Hardimans Hotel,,,,144.9284282,-37.7943792
Royal Hotel,,,,175.3223198,-41.116988
St Leonards Hotel,,,,147.2012028,-41.4586098
,,,,151.9153584,-27.4268545
Court Hotel,,,,115.862468,-31.9503037
Hotel Nest,111,ictoria Avenue,,144.9507258,-37.8450769
The Union Hotel,576,King Street,,151.1802051,-33.9040023
The Imperial Hotel,35,Erskineville Road,,151.1826169,-33.8991723
Railway Hotel,280,Ferrars Street,,144.9558859,-37.8354415
Erica Hotel,,,,146.3715485,-37.9793099
Newborough Pub,,,,146.2903451,-38.1852862
Portarlington Pub,,,,144.6530906,-38.115203
Rosebery RSL,,,,145.5396068,-41.7797601
The Stables,,,,173.1854534,-41.3382014
El Taverna,,,,173.1871569,-41.3420607
Tolmie Tavern,,,,146.2646154,-36.9184383
Briars Inn,,,,150.3960343,-34.52616
Coach & Horses Inn,,,,144.7468158,-37.4831008
The Fleece Hotel,120,Montague Street,,144.9503971,-37.8312032
Melbourne Hotel,,Browning Street,,153.0132072,-27.4776327
Sunnyside Tavern,,,,151.7325216,-32.9142434
The Gem,289,Wellington Street,,144.987526,-37.7963943
Woodvale Tavern,,,,115.7883409,-31.7831108
Mount Compass Tavern,,,,138.620354,-35.3473743
Commercial Hotel,,,,150.4362116,-35.3162684
Star Hotel,,,,150.4367008,-35.3166536
Omar's,,,,115.843026,-31.9488632
Greensborough Hotel,,,,145.1048435,-37.7028466
Interstate Hotel,,,,148.0157407,-40.1207859
Bin Bin Deluxe,,,,174.7728609,-36.7846155
Coobowie Hotel,,,,137.7309197,-35.0439125
Royal Hotel,,,,144.98958,-37.821557
Gertrude Hotel,148,Gertrude Street,,144.979265,-37.806102
Raceview Tavern,,,,152.7733468,-27.6386606
Station Hotel,,,,144.9903572,-37.8492799
Lion Rampant Hotel,,,,150.4481583,-34.4508006
Mittagong Hotel,,,,150.4470481,-34.4509021
Royal Oak Hotel,,,,145.0640586,-37.9728461
Hivesville Hotel,,,,151.6918263,-26.1764203
Exchange Hotel,39,Bay Street,,144.9388392,-37.8419901
Rex Hotel,145,Bay Street,,144.9407125,-37.8399103
The Beach,97,Beaconsfield Parade,,144.948765,-37.847491
Hotel Brighton,286,Bay Street,,145.0017756,-37.9055951
Victoria Hotel,,,,144.9557059,-37.805652
Tom Price Hotel,,,,117.7953817,-22.6949695
an sibin,,,,115.8568467,-31.9481026
The Gutter Bar,,,,153.4193725,-27.3545692
The Boundary Hotel,,,,153.0122942,-27.4790108
Shamrock Hotel,,,,148.4034036,-33.9967187
Empire Hotel,,,,148.2960747,-34.3120046
Koorawatha Hotel,,,,148.5549441,-34.0389563
Meadowbrook Hotel,,,,153.1389949,-27.6673511
Cherry Hill Tavern,,,,145.171353,-37.7634965
Puhoi Pub,,,,174.6606221,-36.5123578
The Belmont,,,,115.931503,-31.966496
Dayboro Bowls Club,,,,152.8252822,-27.20045
Caledonian Hotel,,,,142.2341315,-38.3833696
Royal Oak Hotel,,,,142.2378896,-38.3836615
The Star Of The West,,,,142.2368506,-38.3831951
Tudor Inn,,,,145.0570643,-37.9639723
The Newport,,,,151.309079,-33.6602334
Hallam Pub,,,,145.272947,-38.0066451
Anglers Tavern,,,,144.9015182,-37.769305
Royal Melbourne Hotel,629,Bourke Street,,144.9552063,-37.8167994
Golden Gate Hotel,238,Clarendon Street,,144.959768,-37.831777
,,,,145.1253583,-38.0888442
Backbencher Pub & Cafe,34,Molesworth Street,,174.7779107,-41.2776492
Mona Vale Hotel,,,,151.3059395,-33.6765701
Three Degrees,,,,144.9659594,-37.8105317
The Featherston Bar & Grill,,cnr Featherston & Johnston Street,,174.7774737,-41.2828827
The Black Harp Bar and Restaurant,,,,174.777222,-41.282882
Leuven Belgian Beer Cafe,,,,174.777359,-41.283126
,,,,116.2080913,-31.8797528
,,,,116.2047869,-31.9037795
,,,,116.1658712,-31.9035828
Imperial Hotel,2-8,Bourke Street,,144.972707,-37.81127
Hog Heaven,,,,174.7827739,-36.8590816
Prahran Hotel,82,High Street,,144.9885113,-37.8513691
Lucky Coq,,,,144.993179,-37.851966
Fairweathers,,,,173.9567286,-41.5156226
The Grove Town Tavern,,,,173.9606682,-41.5022407
Albert Town Tavern,,,,169.1890566,-44.6829381
Blaxland Tavern,,,,150.6087195,-33.7439146
Coopers Inn,,,,144.9694847,-37.809164
Elephant & Wheelbarrow,94-96,Bourke Street,,144.970217,-37.811917
Welcome Stranger,,,,144.9693506,-37.8122218
Coleraine Hotel,,,,141.6899168,-37.5983313
National Hotel,,,,141.69244,-37.598269
Bar 159,,,,174.6299095,-36.8624665
Union Hotel,,,,144.993065,-37.854942
The Swan Hotel,,,,144.99345,-37.8528073
St Hotel,,,,144.9768414,-37.8597499
Portland Hotel,127,Russell Street,,144.9682102,-37.8136466
George Lane Bar,,,,144.9780949,-37.8598748
George Hotel,,,,144.9777141,-37.8598049
Metropol,,,,144.9772366,-37.8593427
Bigmouth,,,,144.9806564,-37.8692874
,,,,153.0255215,-27.4670564
West Side Tavern,,,,146.2984325,-36.3537122
Furneaux Tavern,,,,148.2437375,-40.2115503
Maryville Tavern,,,,151.7518815,-32.9116699
Meadow Inn,,,,144.9577567,-37.6899848
Melbourne Bar & Bistro,168,Elizabeth Street,,144.963662,-37.8144712
Warners Bay Bowling Club,,,,151.6440995,-32.9709512
Club Macquarie,,,,151.6241009,-32.9415155
Windsor Castle,,,,174.7794421,-36.8535279
Juice Bar,,,,174.7795369,-36.8537098
Cooma Hotel,,,,149.1242818,-36.2341272
Australian Hotel,,,,149.1254416,-36.2350383
Public Bar,,,,144.958518,-37.8060078
Belvidere's Bar Bistro Bottleshop,,,,115.9400093,-31.9469345
Greenhills Inn,,,,116.9630066,-31.9215638
,,,,138.5913863,-35.0751202
Patangata Pub,,,,176.7256684,-39.9119138
Goodna RSL,32,Woogaroo Street,,152.9003562,-27.6080549
The Apartment,401,Little Bourke Street,,144.9610097,-37.8138494
,,,,146.3789663,-36.5765692
Tourist Hotel,,,,150.567126,-32.3351438
Swanson Hotel,106,Swanson Street,,151.1894918,-33.900257
Rosebery Hotel,,,,151.2025107,-33.9103632
Speights Ale House,,,,168.6623415,-45.0310598
Pog Mahones,,,,168.659654,-45.0324673
1876,,,,168.6625908,-45.0314411
Pig and Whistle,,,,168.6623979,-45.0315186
Charles Dickens Tavern,,,,144.96444,-37.815862
Murdoch Tavern,90,South Street,,115.8347025,-32.0654492
Gymea Hotel,,,,151.0847918,-34.034574
The Old Town 'n' Country Tavern,,,,146.3069504,-36.3766884
Grandchester Hotel,,,,152.4641186,-27.6616185
Yambuk Inn,,,,142.0685622,-38.3159724
Wild Bull Brewery,,,,115.8580679,-33.4041786
Barkly Hotel,,,,144.9815356,-37.8643083
The Jolly Potter,,,,171.2771521,-44.2437702
Soul Bar and Bistro,,,,174.7633032,-36.8432124
Provedor,,,,174.7650376,-36.8423001
Andrew Andrew,,,,174.7646085,-36.8422528
Lenin,,,,174.7647587,-36.8421283
Right Track Sports Cafe,,,,174.7667132,-36.8457903
Glenrowan Hotel,,,,146.2241287,-36.4638323
Exford Hotel,199,Russell Street,,144.9673475,-37.8117876
Toogoolawah Hotel,,,,152.3771385,-27.0864676
Grand Hotel,,,,152.3778895,-27.0880723
Durham Hotel,,,,150.8807606,-31.8982745
Scarsdale Hotel,,,,143.6548527,-37.6699806
The Green Man,,,,174.7771785,-41.2868605
Wood Duck Inn,,,,149.070753,-35.17084
Bull & Bush Hotel,,,,150.9923712,-33.7617928
Clocks at Flinders,,,,144.967527,-37.81869
Kooringal Hotel,,,,147.377134,-35.1411497
Terminus Hotel,,,,144.994546,-37.785213
Royal Hotel,,,,144.9973808,-37.7887974
Tea Gardens Hotel Motel,,Cnr Maxwell Street & Marine Drive,,152.161021,-32.6671205
Metropolitan Hotel,263,William Street,,144.9566006,-37.812927
Colonial Hotel,585,Lonsdale Street,,144.9552495,-37.8146155
Black Swan Hotel,,,,147.3737306,-35.0917095
Palm & Pawn Motor Inn - Tavern & Bistro,,,,147.3805113,-35.0957827
Golden Spurs Hotel,2,,,151.6009754,-26.163239
Great Western Hotel,204,King Street,,144.9554829,-37.8152173
Railway Hotel,,,,145.1379813,-37.0239435
Karalee on Preston,,,,115.8587547,-31.99393
Corner Bar,,,,174.7948737,-41.3180112
Kilbirnie Tavern,,,,174.7944499,-41.318117
Royal Hotel,,,,150.247081,-31.3954081
Left Bank,,,,115.7614523,-32.0393074
James Squire Brewhouse,439,Docklands Drive,,144.9385037,-37.8160291
,,,,144.0507203,-37.5545707
,,,,138.5012521,-35.1825521
Lake Macquarie Tavern,,,,151.6736397,-32.9857228
Platform 66,,,,144.9545464,-37.8193137
Krambach Hotel,,,,152.2600187,-32.051776
Nabiac Hotel,,,,152.376699,-32.0988236
Axedale Hotel,,,,144.503843,-36.787716
Warners Bay Hotel,,,,151.6448055,-32.9732274
Commercial Hotel,,,,142.0216461,-37.7424026
,,,,173.7671929,-41.2793165
Lass O'Gowrie,,,,151.7562192,-32.9222753
Tabac,,,,174.7658091,-36.8455778
Starrs,,Queen Street,,174.7641272,-36.850988
Blue Pacific Hotel,,,,153.2037226,-27.0691322
Saint & Rogue,582,Little Collins Street,,144.9553584,-37.8174116
Victory Hotel,,,,153.4893323,-28.4418785
Footscray Hotel,48,Hopkins Street,,144.9050921,-37.8002455
Pannawonica Tavern,,,,116.3257172,-21.6389751
Pannawonica Sporting club,,,,116.323344,-21.6359334
Black Stump Inn,,,,149.7194597,-31.8241544
Pub & Grub,,,,176.06931,-38.6894646
Glamorgan Vale Hotel,,,,152.6273457,-27.508875
Family Hotel,,,,150.9167877,-31.0940572
Central Hotel,,,,150.9292492,-31.0898125
Nemingha Tavern,,,,150.9903859,-31.1234328
Crown Hotel,,,,143.8836564,-37.6499256
Birralee Tavern,,,,146.8655819,-36.1273274
Bell Tavern,,,,145.35376,-37.9095336
The Sail and Anchor,64,South Terrace,,115.7486751,-32.0561188
UBar,,,,144.9551436,-37.8206967
"The Plough Bar, Bistro, Bed and Breakfast",,,,144.3436962,-37.6189948
Union Club Hotel,,,,143.587335,-38.339948
Dudley Hotel,,,,149.5698574,-33.4178833
Turf Bar,131,Queen Street,,144.9606686,-37.815333
Watch House Lounge Bar,,,,141.6069246,-38.3508713
Seaford RSL,,,,145.1278887,-38.1031234
Manhattan Hotel,,,,145.2142133,-37.8310562
Erskineville Hotel,102,Erskineville Road,,151.1834664,-33.8992524
Avoca Hotel,,,,138.5738569,-34.9743041
Maid of Auckland Hotel,,,,138.5733108,-34.9754118
Esplanade Hotel,,,,138.5148982,-35.0170783
Scenic Hotel,,,,138.724604,-34.9227848
Sorrento Hotel,,,,144.7429581,-38.3365605
Captain Cook Tavern,,,,153.0890228,-27.2264769
Duxton,,,,149.1221353,-35.2642216
Menzies Dergholm Hotel,,,,141.2153158,-37.3685825
Halls Gap Hotel,,,,142.5344716,-37.1304409
John Curtin Hotel,29,Lygon Street,,144.965711,-37.806201
Riversdale Hotel,,,,145.0438839,-37.8300593
Glenmore Hotel,,,,151.2073996,-33.8587233
The Strathmore Local,,,,174.8208723,-41.3251843
Black Opal Tabaret,,,,144.965246,-37.813182
Red's Tavern,1-3,Wills Street,,146.3169646,-36.365749
Council Club Hotel,80-88,Murphy Street,,146.3275083,-36.3549851
Mosman Hotel,,,,151.2396398,-33.8241943
Bar 162,162,Wellington Street,,144.986715,-37.803802
Elms Family Hotel (Permanently closed),,,,144.9714756,-37.80857
Kookaburra Bar & Bistro,,,,142.5193577,-37.1422826
Bird in Hand,,,,150.8588737,-33.5861268
Players on Lygon,200,Lygon Street,,144.966865,-37.802374
Duke Of Wellington,,,,147.324874,-42.887064
Marquis Of Hastings,,,,147.316045,-42.884929
Colac Bay Tavern & Holiday Park,15,Colac Bay Road,,167.8784627,-46.3611037
Amberley Hotel,,,,172.7295052,-43.1529973
The Pav Bar,,,,153.0303965,-27.4711419
PJ O'Reillys,,,,149.127996,-35.278465
,,,,147.7695783,-36.1914677
Commercial Family Pub,42-50,Hogan Street,,145.2225488,-36.4403001
Victoria Hotel,205,Hogan Street,,145.2322059,-36.4398577
McKenzies Hotel,,,,172.6858285,-43.5237996
Greendale Pub,,,,144.2990857,-37.5607019
,,,,153.3649532,-28.0771442
Waipara Hotel,,,,172.753961,-43.0650776
Harrietville Hotel Motel,,,,147.0648986,-36.8884883
Greystanes Hotel,701,Merrylands Road,,150.950455,-33.8286452
Riffle Club Hotel,,,,144.8889456,-37.8581213
Zoo Eatery Lounge,,,,174.6317823,-36.8789214
,,,,145.8330064,-41.0420919
Hotel Royal,,,,150.0678856,-33.4069199
Bunyip Pub,,,,145.7198083,-38.0979844
Sydney Hotel,,,,146.3210793,-36.3515188
North Eastern Hotel,1,Spearing Street,,146.3155088,-36.3551866
Ocean View Hotel,15,Morgo Street,,153.0219258,-30.4953527
Kallangur Tavern,,,,153.0000905,-27.2506316
The Golden Age,287,King Street,,144.9541782,-37.8136605
Holgate Brewhouse,,,,144.5268984,-37.357018
Homebush Hotel,,,,143.6124874,-34.4073875
Victoria Hotel,,,,142.029131,-36.4550784
The Royal,60,Royal Street,,115.8778487,-31.9525382
Red Sands Tavern,,,,119.7383392,-23.3537994
Woody's Bar&Grill,,,,174.7073003,-36.5447549
Ploughman's Rest,,,,148.7602938,-32.3347536
Woollahra Hotel,116,Queen Street,,151.2369765,-33.8883313
,,,,151.2377919,-33.8901215
Eaton Tavern,,,,115.7151389,-33.3199744
Neville Hotel,,,,149.2208961,-33.7101114
Lakers Tavern,,,,115.9517724,-32.0691226
Cooley's Hotel,45,Main Road,,147.2965479,-42.8485492
The Mustard Pot,,,,147.2950658,-42.8466411
Donnybrook Royal Hotel,,,,150.1249462,-33.5063701
Ceduna Foreshore Hotel Motel,32,O’Loughlin Terrace,,133.6727037,-32.126449
Buxton Hotel,,,,145.709357,-37.422957
The Unley,,,,138.607269,-34.9431101
Marine Hotel,,,,144.9913611,-37.9133013
New Bay Hotel,,,,144.9929704,-37.9045184
,,,,145.0046108,-37.4168659
Bridge Inn Hotel,,Maroondah Highway,,145.9471434,-37.027621
,,,,115.1066298,-33.6169713
Greenwood Hotel,,,,151.2074027,-33.8402918
Fern Tree Tavern & Wildside Cafe,680,Huon Road,,147.2604154,-42.9224798
Fox and Ferret,28,Rotherham Street,,172.6005804,-43.5303845
Insignia on Flinders,502-504,Flinders Street,,144.9576664,-37.8200264
Bay 66,,,,174.7943581,-41.3195059
Beenleigh Tavern,,,,153.219109,-27.7226102
Seabrook Pub,,,,145.8166845,-41.0336599
Broadford Hotel,100,High Street,,145.0496254,-37.2035256
Hogan's Hotel,92,High Street,,144.9799315,-37.412228
Grand Old Crow Hotel,,,,152.054715,-27.2607556
The Caves Pub,,,,150.4600225,-23.1779305
Brookvale Hotel,,,,151.2713014,-33.7629239
The Beachfront Hotel,,,,130.8586802,-12.3767385
The Parap Hotel,,,,130.843185,-12.4335763
Central Hotel,,,,150.9087927,-33.7693463
Roxburgh Park Hotel,,,,144.929555,-37.641358
Bellbird Hotel,,,,148.8173515,-37.6524127
Royal Hotel,,,,149.0479307,-33.6732557
Royal George Hotel,24,Piper Street,,144.4513297,-37.244254
Kyneton Hotel,84,Piper Street,,144.4478774,-37.2438877
Templestowe Hotel,,,,145.117682,-37.756329
Jamestown Hotel,,,,138.6035912,-33.2056389
Commercial Hotel,,,,138.6055871,-33.2058038
Criterion Hotel,162,Hogan Street,,145.2286712,-36.4402337
Ranges Hotel,73,Main Street,,145.5492513,-37.9524315
Ovens Hotel,,,,146.7589662,-36.5867182
Dalby Hotel-Motel,,,,151.2688767,-27.1791108
,,,,153.080622,-27.5621889
Red Fox Tavern,,,,175.2379845,-37.2535515
Kyabram Hotel,188-192,Allan Street,,145.0471748,-36.3137041
Waterfront,,,,144.9445896,-37.8163195
Eltham Hotel,746,Main Road,,145.1463661,-37.7210752
Grand Boulevard Tavern,,,,115.7702975,-31.7429165
The Old Bailey,,,,115.7689553,-31.7417087
Paddy Malone's,,,,115.7709966,-31.7415391
Stirling Arms,,,,116.0320008,-31.8955885
Queenscliffe Family Hotel,,,,137.6391543,-35.6551229
Cherry Bar,103,Flinders Lane,,144.9710017,-37.8156348
,,,,145.2186225,-37.738497
The Peter Lalor Hotel,,,,143.8554813,-37.5596325
Edge Hill Tavern,,,,145.7404402,-16.9134771
Boggy Creek Hotel (Sportsmans Arms),,,,142.8365715,-38.5206537
Timboon Hotel Motel,,,,142.9788058,-38.4844687
Wheatsheaf Hotel,,,,142.915684,-38.2406821
,,,,142.9196813,-38.2416027
Grand Hotel,,,,145.5172438,-37.6541164
Healesville Hotel,,,,145.5161736,-37.6542714
Spencers Brook Tavern,,,,116.646133,-31.7243608
RSL,,,,152.1032516,-26.8845111
,,,,152.1012695,-26.8854508
The Arnhem Club,,,,136.7878515,-12.1831758
Walkabout Hotel,,,,136.7879621,-12.1849438
North Blinman Hotel,,,,138.6775999,-31.093908
Foster Exchange Hotel,,,,146.201646,-38.652431
Railway Hotel,,,,148.6958716,-33.8351495
Imperial Hotel,,,,148.6876855,-33.8339802
District Hotel,,,,138.9123313,-35.0359189
Lorne Hotel,,,,143.975695,-38.5428165
Gables Kitchen and Bar,,,,174.7334781,-36.8464722
,,,,139.2758933,-35.1178429
,,,,139.0398797,-35.1152915
Big Fish Tavern,,,,152.9757732,-27.0416093
Victoria Hotel,27,The Mall,,130.842693,-12.4643506
Mickey Bourke's Koroit Hotel,,,,142.367048,-38.2922642
Town Hall Hotel,166,Johnston Street,,144.980497,-37.79872
Fitzys Waterford,,,,153.1417688,-27.6930456
Asquith Bowling & Recreation Club,,,,151.1018772,-33.6903768
Mount Street Terrace Hotel,,,,151.2079796,-33.839093
The Firehouse Hotel,,,,151.2087626,-33.8386294
Station Tavern,,,,151.2081456,-33.8409591
Bridie O'Reilly's Irish Pub,,,,144.9714582,-37.8128066
European Bier Cafe,120,Exhibition Street,,144.9712356,-37.812902
Royal Hotel,,,,142.1993497,-36.7168351
Wilsons Hotel,,,,142.1988329,-36.7168276
Bull & Mouth Hotel,,,,142.1980328,-36.7168366
Commercial Hotel,,,,142.198844,-36.716414
Exchange Hotel,100,Firebrace Street,,142.199307,-36.715768
Club Hotel,,,,116.14937,-33.3571486
,,,,145.1518077,-37.9496928
Shamrock Hotel,120,Mollinson Street,,144.4536792,-37.2478307
Old Canberra Inn,,,,149.1266199,-35.2440861
Quinkan Hotel,,,,144.4457701,-15.5581553
Cascade Hotel,,,,147.3074137,-42.8951841
The Lower House,,,,147.3306023,-42.8846584
MJ's Bar,,,,153.0201686,-27.4666447
Quinn's Post,2,Ward Street,,175.0533869,-41.1270017
,,,,175.0114663,-41.1476903
Thomas Blamey Tavern,,,,147.3820556,-35.1671455
Rand Pub,,,,146.5779097,-35.5902757
Astor Hotel,,,,146.9250399,-36.0748079
Tingalpa Hotel,,,,153.1277558,-27.4749515
Crossing Inn Hotel,,,,125.5830437,-18.1867392
Buena Vista Hotel,,,,151.2446273,-33.8322736
The Pickle Jar,5,Parkvale Road,,174.737171,-41.284387
Beadon bay Hotel,,,,115.1127438,-21.6362347
Federal Hotel,,,,148.9451299,-32.5562034
Angus Inn Bar,,,,174.9088856,-41.2095226
Ocean View Hotel,,,,145.4763785,-38.5495568
Lawnton Tavern,,,,152.9820932,-27.2818965
,,,,145.4759159,-17.2663857
,,,,145.4754417,-17.2672018
,,,,145.4756136,-17.2658443
,,,,145.4760876,-17.2650948
Royal Hotel,,,,145.3860367,-17.3838797
Australian Hotel,,,,145.3859026,-17.3837466
Vulcan Hotel,,,,169.8110335,-44.8710642
Torquay Hotel,,,,144.3193346,-38.3372531
